scholarly_search_id,person_id,name_en,name_zh,search_type,url,purpose
SS0679,FM062,Claire Guimond,克萊兒・吉蒙,project_muse,https://muse.jhu.edu/search?action=search&query=%22Claire%20Guimond%22%20flute,Search Project MUSE for humanities scholarship.
SS0680,FM062,Claire Guimond,克萊兒・吉蒙,proquest,https://www.proquest.com/search?query=%22Claire%20Guimond%22%20flute,Search ProQuest for dissertations and scholarly databases; access may require login.
SS0681,FM062,Claire Guimond,克萊兒・吉蒙,rilm,https://www.rilm.org/,Use RILM Abstracts with the query text; RILM usually requires institutional access.
SS0682,FM062,Claire Guimond,克萊兒・吉蒙,nfa_site,https://www.google.com/search?q=%22Claire%20Guimond%22%20flute%20site%3Anfaonline.org,Search National Flute Association pages and publications.
SS0683,FM063,Pierre-Yves Artaud,皮耶-伊夫・阿爾托,google_scholar,https://scholar.google.com/scholar?q=%22Pierre-Yves%20Artaud%22%20flute,"Search Google Scholar for papers, citations and books."
SS0684,FM063,Pierre-Yves Artaud,皮耶-伊夫・阿爾托,crossref,https://search.crossref.org/?q=%22Pierre-Yves%20Artaud%22%20flute,Search Crossref for DOI-bearing publications.
SS0685,FM063,Pierre-Yves Artaud,皮耶-伊夫・阿爾托,semantic_scholar,https://www.semanticscholar.org/search?q=%22Pierre-Yves%20Artaud%22%20flute&sort=relevance,Search Semantic Scholar for papers and citations.
SS0686,FM063,Pierre-Yves Artaud,皮耶-伊夫・阿爾托,worldcat_books,https://search.worldcat.org/search?q=%22Pierre-Yves%20Artaud%22%20flute,"Search WorldCat for books, recordings, theses and library holdings."
SS0687,FM063,Pierre-Yves Artaud,皮耶-伊夫・阿爾托,worldcat_dissertations,https://search.worldcat.org/search?q=%22Pierre-Yves%20Artaud%22%20flute%20dissertation%20OR%20thesis,Search WorldCat for thesis/dissertation holdings.
SS0688,FM063,Pierre-Yves Artaud,皮耶-伊夫・阿爾托,library_of_congress,https://catalog.loc.gov/vwebv/search?searchArg=%22Pierre-Yves%20Artaud%22%20flute&searchCode=GKEY%5E*&searchType=0,Search Library of Congress catalogue.
SS0689,FM063,Pierre-Yves Artaud,皮耶-伊夫・阿爾托,jstor,https://www.jstor.org/action/doBasicSearch?Query=%22Pierre-Yves%20Artaud%22%20flute,Search JSTOR for journals and book chapters.
SS0690,FM063,Pierre-Yves Artaud,皮耶-伊夫・阿爾托,project_muse,https://muse.jhu.edu/search?action=search&query=%22Pierre-Yves%20Artaud%22%20flute,Search Project MUSE for humanities scholarship.
SS0691,FM063,Pierre-Yves Artaud,皮耶-伊夫・阿爾托,proquest,https://www.proquest.com/search?query=%22Pierre-Yves%20Artaud%22%20flute,Search ProQuest for dissertations and scholarly databases; access may require login.
SS0692,FM063,Pierre-Yves Artaud,皮耶-伊夫・阿爾托,rilm,https://www.rilm.org/,Use RILM Abstracts with the query text; RILM usually requires institutional access.
SS0693,FM063,Pierre-Yves Artaud,皮耶-伊夫・阿爾托,nfa_site,https://www.google.com/search?q=%22Pierre-Yves%20Artaud%22%20flute%20site%3Anfaonline.org,Search National Flute Association pages and publications.
SS0694,FM064,Patrick Gallois,帕特里克・加洛瓦,google_scholar,https://scholar.google.com/scholar?q=%22Patrick%20Gallois%22%20flute,"Search Google Scholar for papers, citations and books."
SS0695,FM064,Patrick Gallois,帕特里克・加洛瓦,crossref,https://search.crossref.org/?q=%22Patrick%20Gallois%22%20flute,Search Crossref for DOI-bearing publications.
SS0696,FM064,Patrick Gallois,帕特里克・加洛瓦,semantic_scholar,https://www.semanticscholar.org/search?q=%22Patrick%20Gallois%22%20flute&sort=relevance,Search Semantic Scholar for papers and citations.
SS0697,FM064,Patrick Gallois,帕特里克・加洛瓦,worldcat_books,https://search.worldcat.org/search?q=%22Patrick%20Gallois%22%20flute,"Search WorldCat for books, recordings, theses and library holdings."
SS0698,FM064,Patrick Gallois,帕特里克・加洛瓦,worldcat_dissertations,https://search.worldcat.org/search?q=%22Patrick%20Gallois%22%20flute%20dissertation%20OR%20thesis,Search WorldCat for thesis/dissertation holdings.
SS0699,FM064,Patrick Gallois,帕特里克・加洛瓦,library_of_congress,https://catalog.loc.gov/vwebv/search?searchArg=%22Patrick%20Gallois%22%20flute&searchCode=GKEY%5E*&searchType=0,Search Library of Congress catalogue.
SS0700,FM064,Patrick Gallois,帕特里克・加洛瓦,jstor,https://www.jstor.org/action/doBasicSearch?Query=%22Patrick%20Gallois%22%20flute,Search JSTOR for journals and book chapters.
SS0701,FM064,Patrick Gallois,帕特里克・加洛瓦,project_muse,https://muse.jhu.edu/search?action=search&query=%22Patrick%20Gallois%22%20flute,Search Project MUSE for humanities scholarship.
SS0702,FM064,Patrick Gallois,帕特里克・加洛瓦,proquest,https://www.proquest.com/search?query=%22Patrick%20Gallois%22%20flute,Search ProQuest for dissertations and scholarly databases; access may require login.
SS0703,FM064,Patrick Gallois,帕特里克・加洛瓦,rilm,https://www.rilm.org/,Use RILM Abstracts with the query text; RILM usually requires institutional access.
SS0704,FM064,Patrick Gallois,帕特里克・加洛瓦,nfa_site,https://www.google.com/search?q=%22Patrick%20Gallois%22%20flute%20site%3Anfaonline.org,Search National Flute Association pages and publications.
SS0705,FM065,Philippe Bernold,菲利普・貝爾諾,google_scholar,https://scholar.google.com/scholar?q=%22Philippe%20Bernold%22%20flute,"Search Google Scholar for papers, citations and books."
SS0706,FM065,Philippe Bernold,菲利普・貝爾諾,crossref,https://search.crossref.org/?q=%22Philippe%20Bernold%22%20flute,Search Crossref for DOI-bearing publications.
SS0707,FM065,Philippe Bernold,菲利普・貝爾諾,semantic_scholar,https://www.semanticscholar.org/search?q=%22Philippe%20Bernold%22%20flute&sort=relevance,Search Semantic Scholar for papers and citations.
SS0708,FM065,Philippe Bernold,菲利普・貝爾諾,worldcat_books,https://search.worldcat.org/search?q=%22Philippe%20Bernold%22%20flute,"Search WorldCat for books, recordings, theses and library holdings."
SS0709,FM065,Philippe Bernold,菲利普・貝爾諾,worldcat_dissertations,https://search.worldcat.org/search?q=%22Philippe%20Bernold%22%20flute%20dissertation%20OR%20thesis,Search WorldCat for thesis/dissertation holdings.
SS0710,FM065,Philippe Bernold,菲利普・貝爾諾,library_of_congress,https://catalog.loc.gov/vwebv/search?searchArg=%22Philippe%20Bernold%22%20flute&searchCode=GKEY%5E*&searchType=0,Search Library of Congress catalogue.
SS0711,FM065,Philippe Bernold,菲利普・貝爾諾,jstor,https://www.jstor.org/action/doBasicSearch?Query=%22Philippe%20Bernold%22%20flute,Search JSTOR for journals and book chapters.
SS0712,FM065,Philippe Bernold,菲利普・貝爾諾,project_muse,https://muse.jhu.edu/search?action=search&query=%22Philippe%20Bernold%22%20flute,Search Project MUSE for humanities scholarship.
SS0713,FM065,Philippe Bernold,菲利普・貝爾諾,proquest,https://www.proquest.com/search?query=%22Philippe%20Bernold%22%20flute,Search ProQuest for dissertations and scholarly databases; access may require login.
SS0714,FM065,Philippe Bernold,菲利普・貝爾諾,rilm,https://www.rilm.org/,Use RILM Abstracts with the query text; RILM usually requires institutional access.
SS0715,FM065,Philippe Bernold,菲利普・貝爾諾,nfa_site,https://www.google.com/search?q=%22Philippe%20Bernold%22%20flute%20site%3Anfaonline.org,Search National Flute Association pages and publications.
SS0716,FM066,Emmanuel Pahud,艾曼紐・帕胡德,google_scholar,https://scholar.google.com/scholar?q=%22Emmanuel%20Pahud%22%20flute,"Search Google Scholar for papers, citations and books."
SS0717,FM066,Emmanuel Pahud,艾曼紐・帕胡德,crossref,https://search.crossref.org/?q=%22Emmanuel%20Pahud%22%20flute,Search Crossref for DOI-bearing publications.
SS0718,FM066,Emmanuel Pahud,艾曼紐・帕胡德,semantic_scholar,https://www.semanticscholar.org/search?q=%22Emmanuel%20Pahud%22%20flute&sort=relevance,Search Semantic Scholar for papers and citations.
SS0719,FM066,Emmanuel Pahud,艾曼紐・帕胡德,worldcat_books,https://search.worldcat.org/search?q=%22Emmanuel%20Pahud%22%20flute,"Search WorldCat for books, recordings, theses and library holdings."
SS0720,FM066,Emmanuel Pahud,艾曼紐・帕胡德,worldcat_dissertations,https://search.worldcat.org/search?q=%22Emmanuel%20Pahud%22%20flute%20dissertation%20OR%20thesis,Search WorldCat for thesis/dissertation holdings.
SS0721,FM066,Emmanuel Pahud,艾曼紐・帕胡德,library_of_congress,https://catalog.loc.gov/vwebv/search?searchArg=%22Emmanuel%20Pahud%22%20flute&searchCode=GKEY%5E*&searchType=0,Search Library of Congress catalogue.
SS0722,FM066,Emmanuel Pahud,艾曼紐・帕胡德,jstor,https://www.jstor.org/action/doBasicSearch?Query=%22Emmanuel%20Pahud%22%20flute,Search JSTOR for journals and book chapters.
SS0723,FM066,Emmanuel Pahud,艾曼紐・帕胡德,project_muse,https://muse.jhu.edu/search?action=search&query=%22Emmanuel%20Pahud%22%20flute,Search Project MUSE for humanities scholarship.
SS0724,FM066,Emmanuel Pahud,艾曼紐・帕胡德,proquest,https://www.proquest.com/search?query=%22Emmanuel%20Pahud%22%20flute,Search ProQuest for dissertations and scholarly databases; access may require login.
SS0725,FM066,Emmanuel Pahud,艾曼紐・帕胡德,rilm,https://www.rilm.org/,Use RILM Abstracts with the query text; RILM usually requires institutional access.
SS0726,FM066,Emmanuel Pahud,艾曼紐・帕胡德,nfa_site,https://www.google.com/search?q=%22Emmanuel%20Pahud%22%20flute%20site%3Anfaonline.org,Search National Flute Association pages and publications.
SS0727,FM067,Jacques Zoon,雅克・宗,google_scholar,https://scholar.google.com/scholar?q=%22Jacques%20Zoon%22%20flute,"Search Google Scholar for papers, citations and books."
SS0728,FM067,Jacques Zoon,雅克・宗,crossref,https://search.crossref.org/?q=%22Jacques%20Zoon%22%20flute,Search Crossref for DOI-bearing publications.
SS0729,FM067,Jacques Zoon,雅克・宗,semantic_scholar,https://www.semanticscholar.org/search?q=%22Jacques%20Zoon%22%20flute&sort=relevance,Search Semantic Scholar for papers and citations.
SS0730,FM067,Jacques Zoon,雅克・宗,worldcat_books,https://search.worldcat.org/search?q=%22Jacques%20Zoon%22%20flute,"Search WorldCat for books, recordings, theses and library holdings."
SS0731,FM067,Jacques Zoon,雅克・宗,worldcat_dissertations,https://search.worldcat.org/search?q=%22Jacques%20Zoon%22%20flute%20dissertation%20OR%20thesis,Search WorldCat for thesis/dissertation holdings.
SS0732,FM067,Jacques Zoon,雅克・宗,library_of_congress,https://catalog.loc.gov/vwebv/search?searchArg=%22Jacques%20Zoon%22%20flute&searchCode=GKEY%5E*&searchType=0,Search Library of Congress catalogue.
SS0733,FM067,Jacques Zoon,雅克・宗,jstor,https://www.jstor.org/action/doBasicSearch?Query=%22Jacques%20Zoon%22%20flute,Search JSTOR for journals and book chapters.
SS0734,FM067,Jacques Zoon,雅克・宗,project_muse,https://muse.jhu.edu/search?action=search&query=%22Jacques%20Zoon%22%20flute,Search Project MUSE for humanities scholarship.
SS0735,FM067,Jacques Zoon,雅克・宗,proquest,https://www.proquest.com/search?query=%22Jacques%20Zoon%22%20flute,Search ProQuest for dissertations and scholarly databases; access may require login.
SS0736,FM067,Jacques Zoon,雅克・宗,rilm,https://www.rilm.org/,Use RILM Abstracts with the query text; RILM usually requires institutional access.
SS0737,FM067,Jacques Zoon,雅克・宗,nfa_site,https://www.google.com/search?q=%22Jacques%20Zoon%22%20flute%20site%3Anfaonline.org,Search National Flute Association pages and publications.
SS0738,FM068,Marina Piccinini,瑪麗娜・皮奇尼尼,google_scholar,https://scholar.google.com/scholar?q=%22Marina%20Piccinini%22%20flute,"Search Google Scholar for papers, citations and books."
SS0739,FM068,Marina Piccinini,瑪麗娜・皮奇尼尼,crossref,https://search.crossref.org/?q=%22Marina%20Piccinini%22%20flute,Search Crossref for DOI-bearing publications.
SS0740,FM068,Marina Piccinini,瑪麗娜・皮奇尼尼,semantic_scholar,https://www.semanticscholar.org/search?q=%22Marina%20Piccinini%22%20flute&sort=relevance,Search Semantic Scholar for papers and citations.
SS0741,FM068,Marina Piccinini,瑪麗娜・皮奇尼尼,worldcat_books,https://search.worldcat.org/search?q=%22Marina%20Piccinini%22%20flute,"Search WorldCat for books, recordings, theses and library holdings."
SS0742,FM068,Marina Piccinini,瑪麗娜・皮奇尼尼,worldcat_dissertations,https://search.worldcat.org/search?q=%22Marina%20Piccinini%22%20flute%20dissertation%20OR%20thesis,Search WorldCat for thesis/dissertation holdings.
SS0743,FM068,Marina Piccinini,瑪麗娜・皮奇尼尼,library_of_congress,https://catalog.loc.gov/vwebv/search?searchArg=%22Marina%20Piccinini%22%20flute&searchCode=GKEY%5E*&searchType=0,Search Library of Congress catalogue.
SS0744,FM068,Marina Piccinini,瑪麗娜・皮奇尼尼,jstor,https://www.jstor.org/action/doBasicSearch?Query=%22Marina%20Piccinini%22%20flute,Search JSTOR for journals and book chapters.
SS0745,FM068,Marina Piccinini,瑪麗娜・皮奇尼尼,project_muse,https://muse.jhu.edu/search?action=search&query=%22Marina%20Piccinini%22%20flute,Search Project MUSE for humanities scholarship.
SS0746,FM068,Marina Piccinini,瑪麗娜・皮奇尼尼,proquest,https://www.proquest.com/search?query=%22Marina%20Piccinini%22%20flute,Search ProQuest for dissertations and scholarly databases; access may require login.
SS0747,FM068,Marina Piccinini,瑪麗娜・皮奇尼尼,rilm,https://www.rilm.org/,Use RILM Abstracts with the query text; RILM usually requires institutional access.
SS0748,FM068,Marina Piccinini,瑪麗娜・皮奇尼尼,nfa_site,https://www.google.com/search?q=%22Marina%20Piccinini%22%20flute%20site%3Anfaonline.org,Search National Flute Association pages and publications.
SS0749,FM069,Sharon Bezaly,莎朗・貝扎利,google_scholar,https://scholar.google.com/scholar?q=%22Sharon%20Bezaly%22%20flute,"Search Google Scholar for papers, citations and books."
SS0750,FM069,Sharon Bezaly,莎朗・貝扎利,crossref,https://search.crossref.org/?q=%22Sharon%20Bezaly%22%20flute,Search Crossref for DOI-bearing publications.
SS0751,FM069,Sharon Bezaly,莎朗・貝扎利,semantic_scholar,https://www.semanticscholar.org/search?q=%22Sharon%20Bezaly%22%20flute&sort=relevance,Search Semantic Scholar for papers and citations.
SS0752,FM069,Sharon Bezaly,莎朗・貝扎利,worldcat_books,https://search.worldcat.org/search?q=%22Sharon%20Bezaly%22%20flute,"Search WorldCat for books, recordings, theses and library holdings."
SS0753,FM069,Sharon Bezaly,莎朗・貝扎利,worldcat_dissertations,https://search.worldcat.org/search?q=%22Sharon%20Bezaly%22%20flute%20dissertation%20OR%20thesis,Search WorldCat for thesis/dissertation holdings.
SS0754,FM069,Sharon Bezaly,莎朗・貝扎利,library_of_congress,https://catalog.loc.gov/vwebv/search?searchArg=%22Sharon%20Bezaly%22%20flute&searchCode=GKEY%5E*&searchType=0,Search Library of Congress catalogue.
SS0755,FM069,Sharon Bezaly,莎朗・貝扎利,jstor,https://www.jstor.org/action/doBasicSearch?Query=%22Sharon%20Bezaly%22%20flute,Search JSTOR for journals and book chapters.
SS0756,FM069,Sharon Bezaly,莎朗・貝扎利,project_muse,https://muse.jhu.edu/search?action=search&query=%22Sharon%20Bezaly%22%20flute,Search Project MUSE for humanities scholarship.
SS0757,FM069,Sharon Bezaly,莎朗・貝扎利,proquest,https://www.proquest.com/search?query=%22Sharon%20Bezaly%22%20flute,Search ProQuest for dissertations and scholarly databases; access may require login.
SS0758,FM069,Sharon Bezaly,莎朗・貝扎利,rilm,https://www.rilm.org/,Use RILM Abstracts with the query text; RILM usually requires institutional access.
SS0759,FM069,Sharon Bezaly,莎朗・貝扎利,nfa_site,https://www.google.com/search?q=%22Sharon%20Bezaly%22%20flute%20site%3Anfaonline.org,Search National Flute Association pages and publications.
SS0760,FM070,Denis Bouriakov,丹尼斯・布里亞科夫,google_scholar,https://scholar.google.com/scholar?q=%22Denis%20Bouriakov%22%20flute,"Search Google Scholar for papers, citations and books."
